id,gender,masterCategory,subCategory,articleType,baseColour,usage
11270,Men,Apparel,Topwear,Tshirts,Maroon,Sports
14530,Men,Apparel,Topwear,Tshirts,Green,Casual
20705,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
5167,Men,Apparel,Topwear,Tshirts,Black,Casual
45392,Women,Footwear,Shoes,Flats,Gold,Casual
36660,Women,Accessories,Bags,Backpacks,Black,Casual
33312,Men,Apparel,Topwear,Tshirts,Orange,Casual
10190,Men,Apparel,Topwear,Shirts,White,Casual
25277,Women,Accessories,Bags,Handbags,Black,Casual
11042,Men,Apparel,Topwear,Shirts,Purple,Casual
4889,Women,Apparel,Topwear,Tops,White,Casual
39628,Women,Footwear,Shoes,Sports Shoes,Grey,Sports
3290,Men,Apparel,Topwear,Tshirts,Blue,Casual
8678,Unisex,Accessories,Eyewear,Sunglasses,Green,Casual
31445,Women,Apparel,Topwear,Tshirts,Orange,Sports
27520,Women,Footwear,Shoes,Heels,Grey,Casual
13715,Men,Apparel,Topwear,Tshirts,Black,Casual
43065,Men,Apparel,Topwear,Tshirts,Grey,Casual
2342,Men,Apparel,Topwear,Tshirts,Green,Casual
30597,Men,Apparel,Topwear,Tshirts,Red,Sports
46517,Men,Accessories,Watches,Watches,White,Casual
28568,Men,Apparel,Topwear,Tshirts,White,Casual
23180,Men,Apparel,Topwear,Shirts,White,Formal
43859,Women,Accessories,Jewellery,Earrings,Gold,Casual
15086,Men,Apparel,Topwear,Shirts,Blue,Casual
20361,Men,Apparel,Topwear,Tshirts,Black,Casual
5503,Men,Apparel,Topwear,Tshirts,Red,Casual
25613,Women,Accessories,Watches,Watches,Maroon,Casual
11426,Men,Apparel,Topwear,Shirts,Blue,Casual
41356,Men,Apparel,Bottomwear,Jeans,Blue,Casual
18799,Unisex,Accessories,Bags,Handbags,Khaki,Casual
13371,Men,Footwear,Shoes,Casual Shoes,Black,Casual
28930,Men,Apparel,Topwear,Tshirts,Red,Casual
26096,Men,Apparel,Topwear,Shirts,Blue,Formal
34553,Women,Accessories,Bags,Duffel Bag,Green,Casual
6386,Men,Footwear,Shoes,Sports Shoes,White,Sports
16603,Women,Apparel,Topwear,Shirts,Black,Casual
49907,Girls,Accessories,Watches,Watches,Yellow,Casual
35481,Men,Footwear,Shoes,Formal Shoes,Black,Formal
7254,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
43633,Women,Apparel,Dress,Dresses,Red,Casual
27376,Men,Apparel,Topwear,Tshirts,Mustard,Casual
13143,Women,Footwear,Shoes,Heels,Silver,Casual
6988,Men,Apparel,Topwear,Tshirts,White,Casual
31213,Men,Footwear,Shoes,Casual Shoes,White,Casual
34761,Women,Accessories,Bags,Handbags,Blue,Casual
7066,Unisex,Accessories,Bags,Backpacks,Black,Sports
8812,Men,Apparel,Topwear,Shirts,Green,Casual
16431,Men,Apparel,Topwear,Tshirts,White,Casual
22604,Men,Apparel,Bottomwear,Shorts,Black,Sports
41958,Boys,Apparel,Topwear,Tshirts,Grey,Casual
36036,Unisex,Accessories,Bags,Handbags,Mustard,Casual
5731,Men,Footwear,Shoes,Sports Shoes,Silver,Sports
44416,Men,Footwear,Shoes,Formal Shoes,Black,Formal
58049,Women,Accessories,Jewellery,Earrings,Silver,Casual
14366,Women,Footwear,Shoes,Heels,Beige,Casual
20153,Men,Apparel,Topwear,Shirts,Blue,Casual
32496,Men,Footwear,Shoes,Casual Shoes,Blue,Casual
25421,Men,Footwear,Shoes,Sports Shoes,Black,Sports
57001,Women,Footwear,Shoes,Flats,Black,Casual
33544,Women,Apparel,Topwear,Tops,Yellow,Casual
58875,Men,Accessories,Ties,Ties,Grey,Casual
4425,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
21247,Unisex,Accessories,Bags,Backpacks,Black,Casual
15072,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
53667,Women,Accessories,Bags,Handbags,Pink,Casual
37322,Women,Accessories,Watches,Watches,Pink,Casual
56315,Women,Accessories,Watches,Watches,Black,Casual
40270,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
10500,Women,Apparel,Dress,Dresses,Navy Blue,Casual
24735,Women,Apparel,Topwear,Shirts,White,Casual
13385,Women,Footwear,Shoes,Casual Shoes,Tan,Casual
30107,Men,Apparel,Topwear,Shirts,White,Casual
3600,Men,Apparel,Topwear,Tshirts,Blue,Sports
55590,Men,Apparel,Topwear,Shirts,White,Casual
12257,Men,Apparel,Topwear,Shirts,Red,Formal
26062,Men,Apparel,Topwear,Shirts,Blue,Formal
6372,Men,Footwear,Shoes,Casual Shoes,Green,Casual
23510,Men,Accessories,Watches,Watches,Black,Casual
48821,Women,Accessories,Jewellery,Pendant,Gold,Casual
17725,Men,Apparel,Topwear,Shirts,Maroon,Casual
35475,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
30335,Men,Apparel,Topwear,Tshirts,Off White,Casual
9108,Women,Footwear,Shoes,Sports Shoes,Black,Sports
54670,Men,Accessories,Watches,Watches,Black,Casual
3432,Men,Apparel,Topwear,Tshirts,Black,Casual
9934,Men,Apparel,Topwear,Tshirts,Red,Casual
6140,Men,Footwear,Shoes,Sports Shoes,Black,Sports
7092,Unisex,Accessories,Bags,Backpacks,Blue,Casual
12859,Men,Footwear,Shoes,Formal Shoes,Black,Formal
15240,Men,Footwear,Shoes,Casual Shoes,Black,Casual
4617,Unisex,Accessories,Bags,Backpacks,Blue,Casual
53455,Women,Footwear,Shoes,Flats,Red,Casual
14392,Men,Apparel,Bottomwear,Track Pants,Black,Casual
38964,Unisex,Accessories,Bags,Rucksacks,Red,Travel
32462,Men,Apparel,Topwear,Tshirts,White,Casual
10732,Women,Accessories,Bags,Handbags,Red,Casual
58881,Men,Accessories,Ties,Ties,Black,Casual
38158,Women,Accessories,Eyewear,Sunglasses,Grey,Casual
26634,Men,Footwear,Shoes,Casual Shoes,Red,Casual
31683,Unisex,Footwear,Shoes,Sports Shoes,Black,Casual
3056,Men,Apparel,Topwear,Tshirts,Purple,Casual
2184,Men,Apparel,Topwear,Tshirts,Blue,Casual
35223,Men,Footwear,Shoes,Formal Shoes,Black,Formal
22294,Women,Footwear,Shoes,Heels,Beige,Casual
17173,Men,Apparel,Topwear,Shirts,Black,Casual
47603,Women,Footwear,Shoes,Heels,Brown,Casual
6524,Women,Apparel,Bottomwear,Shorts,Blue,Sports
15624,Women,Apparel,Topwear,Sweatshirts,Grey,Casual
45154,Men,Accessories,Watches,Watches,White,Casual
10356,Men,Apparel,Topwear,Shirts,Blue,Casual
57491,Men,Footwear,Shoes,Formal Shoes,Brown,Casual
40426,Women,Apparel,Topwear,Tops,Peach,Casual
45968,Women,Apparel,Topwear,Tshirts,White,Casual
11284,Men,Apparel,Bottomwear,Jeans,Blue,Casual
5193,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
37746,Men,Apparel,Topwear,Shirts,Blue,Casual
45366,Women,Footwear,Shoes,Heels,Brown,Casual
4041,Men,Apparel,Topwear,Tshirts,Blue,Sports
15416,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
1533,Men,Apparel,Topwear,Tshirts,Red,Casual
10164,Men,Accessories,Watches,Watches,Green,Casual
25283,Women,Accessories,Bags,Handbags,Brown,Casual
56771,Men,Apparel,Topwear,Shirts,Grey,Casual
3264,Men,Apparel,Topwear,Tshirts,Green,Casual
42143,Men,Footwear,Shoes,Casual Shoes,Black,Casual
12633,Men,Apparel,Topwear,Tshirts,White,Casual
18309,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
48479,Women,Apparel,Dress,Dresses,Black,Party
30563,Unisex,Accessories,Eyewear,Sunglasses,Black,Casual
16293,Men,Apparel,Topwear,Tshirts,Red,Casual
51554,Men,Accessories,Watches,Watches,Black,Casual
47431,Women,Accessories,Bags,Backpacks,Green,Casual
6716,Men,Apparel,Topwear,Tshirts,Red,Casual
23174,Men,Apparel,Topwear,Tshirts,Grey,Casual
41967,Boys,Apparel,Topwear,Tshirts,White,Casual
44429,Men,Footwear,Shoes,Formal Shoes,Black,Formal
58076,Women,Accessories,Jewellery,Earrings,Multi,Casual
14359,Women,Footwear,Shoes,Heels,Copper,Casual
59998,Women,Footwear,Shoes,Heels,Multi,Casual
36835,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
40089,Men,Apparel,Bottomwear,Track Pants,White,Casual
38193,Men,Accessories,Eyewear,Sunglasses,Gold,Casual
27349,Women,Apparel,Topwear,Tshirts,Grey,Casual
7865,Men,Apparel,Topwear,Tshirts,Black,Casual
8011,Men,Apparel,Topwear,Tshirts,Yellow,Sports
28301,Men,Accessories,Eyewear,Sunglasses,Black,Casual
13940,Men,Apparel,Topwear,Shirts,Grey,Casual
12892,Men,Footwear,Shoes,Casual Shoes,Black,Casual
7059,Unisex,Accessories,Bags,Backpacks,Blue,Sports
54489,Women,Accessories,Bags,Handbags,Orange,Casual
2719,Boys,Apparel,Bottomwear,Trousers,Blue,Casual
8223,Men,Accessories,Bags,Backpacks,Black,Casual
19674,Women,Apparel,Topwear,Tops,Black,Casual
22409,Men,Apparel,Bottomwear,Trousers,Navy Blue,Casual
31822,Men,Accessories,Watches,Watches,Black,Casual
26895,Women,Apparel,Topwear,Tops,Lavender,Casual
59396,Men,Footwear,Shoes,Casual Shoes,Charcoal,Casual
15885,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
39273,Men,Footwear,Shoes,Casual Shoes,Khaki,Casual
14957,Men,Apparel,Topwear,Tshirts,White,Casual
49560,Women,Accessories,Bags,Clutches,White,Casual
22851,Men,Footwear,Shoes,Casual Shoes,Khaki,Casual
8647,Unisex,Accessories,Eyewear,Sunglasses,Blue,Casual
9795,Unisex,Accessories,Bags,Backpacks,Red,Casual
46528,Men,Accessories,Watches,Watches,Black,Casual
34108,Girls,Apparel,Topwear,Tops,Pink,Casual
28557,Men,Apparel,Topwear,Tshirts,Blue,Casual
43866,Women,Accessories,Jewellery,Earrings,Gold,Ethnic
58620,Women,Accessories,Jewellery,Earrings,Silver,Casual
10993,Men,Apparel,Topwear,Tshirts,Grey,Casual
5158,Men,Apparel,Topwear,Tshirts,Brown,Casual
11841,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
5964,Men,Apparel,Topwear,Shirts,Blue,Casual
25248,Women,Accessories,Bags,Handbags,Orange,Casual
39617,Women,Footwear,Shoes,Heels,Brown,Casual
20508,Women,Accessories,Bags,Handbags,Black,Casual
33923,Women,Accessories,Watches,Watches,Silver,Casual
52128,Girls,Apparel,Dress,Dresses,Blue,Casual
44871,Men,Apparel,Bottomwear,Shorts,Navy Blue,Casual
19022,Women,Footwear,Shoes,Heels,Tan,Casual
49752,Men,Accessories,Ties,Ties,Lavender,Formal
8475,Women,Apparel,Topwear,Tops,Purple,Casual
16856,Women,Accessories,Eyewear,Sunglasses,Black,Casual
31648,Men,Apparel,Topwear,Shirts,Purple,Formal
17984,Unisex,Accessories,Bags,Backpacks,Black,Casual
48680,Women,Accessories,Jewellery,Earrings,Silver,Casual
13518,Men,Apparel,Topwear,Shirts,Blue,Casual
2973,Men,Apparel,Topwear,Tshirts,Yellow,Casual
49594,Women,Footwear,Shoes,Flats,Black,Casual
26439,Women,Accessories,Bags,Handbags,Black,Casual
54019,Women,Accessories,Bags,Handbags,Blue,Casual
2389,Men,Footwear,Shoes,Casual Shoes,White,Casual
9761,Men,Apparel,Topwear,Tshirts,Maroon,Casual
23977,Men,Apparel,Topwear,Shirts,Blue,Formal
37779,Men,Apparel,Topwear,Shirts,Green,Casual
45359,Women,Footwear,Shoes,Heels,White,Casual
5990,Men,Apparel,Topwear,Shirts,Purple,Casual
4842,Women,Apparel,Topwear,Tshirts,White,Casual
11089,Men,Apparel,Topwear,Shirts,Blue,Casual
59534,Women,Accessories,Jewellery,Earrings,Silver,Casual
32805,Women,Footwear,Shoes,Heels,White,Casual
44885,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
10369,Men,Apparel,Topwear,Shirts,Blue,Casual
40419,Women,Apparel,Topwear,Tops,White,Casual
38503,Girls,Apparel,Bottomwear,Shorts,Blue,Casual
3069,Women,Apparel,Topwear,Tshirts,Cream,Casual
8481,Women,Apparel,Dress,Dresses,Peach,Casual
9553,Men,Apparel,Topwear,Tshirts,Black,Casual
48674,Women,Accessories,Jewellery,Earrings,Silver,Casual
51759,Women,Footwear,Shoes,Heels,Beige,Casual
3855,Girls,Apparel,Topwear,Tshirts,Red,Casual
2987,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
28791,Men,Apparel,Bottomwear,Jeans,Black,Casual
18938,Men,Apparel,Topwear,Tshirts,Purple,Casual
39889,Men,Footwear,Shoes,Sports Shoes,White,Sports
41993,Boys,Apparel,Bottomwear,Shorts,Black,Casual
56924,Women,Footwear,Shoes,Heels,Yellow,Casual
20198,Men,Apparel,Topwear,Sweatshirts,Blue,Casual
37913,Women,Apparel,Topwear,Tops,Yellow,Casual
38167,Women,Accessories,Eyewear,Sunglasses,Brown,Casual
9137,Men,Footwear,Shoes,Casual Shoes,Black,Casual
48210,Men,Accessories,Eyewear,Sunglasses,Brown,Casual
6943,Men,Apparel,Topwear,Tshirts,Green,Casual
18560,Women,Footwear,Shoes,Heels,Blue,Casual
13188,Men,Footwear,Shoes,Sports Shoes,Black,Sports
7891,Men,Apparel,Topwear,Tshirts,Cream,Casual
35678,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
29227,Men,Footwear,Shoes,Sports Shoes,Black,Sports
18752,Women,Apparel,Topwear,Tops,Brown,Casual
30138,Women,Apparel,Topwear,Tshirts,Pink,Casual
9305,Men,Apparel,Topwear,Tshirts,Yellow,Casual
48022,Women,Accessories,Watches,Watches,White,Casual
29829,Men,Apparel,Topwear,Shirts,Purple,Casual
46984,Women,Accessories,Bags,Handbags,Black,Casual
19680,Women,Apparel,Topwear,Sweatshirts,Magenta,Casual
34598,Women,Apparel,Dress,Dresses,Black,Casual
29015,Men,Apparel,Topwear,Tshirts,Blue,Casual
21278,Women,Accessories,Eyewear,Sunglasses,Brown,Casual
15871,Girls,Footwear,Shoes,Casual Shoes,Pink,Casual
5194,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
37741,Men,Apparel,Topwear,Shirts,Blue,Casual
4046,Men,Footwear,Shoes,Sports Shoes,White,Sports
45361,Women,Footwear,Shoes,Heels,Brown,Casual
1534,Men,Apparel,Topwear,Tshirts,Black,Casual
25284,Women,Accessories,Bags,Handbags,Brown,Casual
26401,Men,Apparel,Topwear,Shirts,Red,Casual
12634,Men,Apparel,Topwear,Tshirts,Maroon,Casual
42144,Men,Footwear,Shoes,Sports Shoes,Black,Sports
3263,Men,Apparel,Topwear,Tshirts,Yellow,Casual
30564,Men,Accessories,Eyewear,Sunglasses,Steel,Casual
9759,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
29449,Men,Accessories,Watches,Watches,Black,Casual
51553,Men,Accessories,Watches,Watches,Brown,Casual
23173,Men,Apparel,Topwear,Tshirts,Grey,Casual
6711,Men,Apparel,Topwear,Tshirts,Brown,Casual
31684,Men,Footwear,Shoes,Sports Shoes,White,Sports
3051,Men,Apparel,Topwear,Tshirts,Yellow,Casual
26633,Men,Footwear,Shoes,Casual Shoes,White,Casual
17948,Men,Apparel,Bottomwear,Track Pants,Grey,Sports
2183,Men,Apparel,Topwear,Tshirts,Grey,Casual
51761,Women,Footwear,Shoes,Heels,Brown,Casual
18900,Women,Apparel,Topwear,Tops,Black,Casual
47604,Women,Footwear,Shoes,Heels,Multi,Casual
17174,Men,Apparel,Topwear,Shirts,Brown,Casual
4274,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
45153,Men,Accessories,Watches,Watches,Silver,Casual
15623,Women,Apparel,Topwear,Sweatshirts,Purple,Casual
21416,Women,Apparel,Topwear,Tops,Pink,Casual
40421,Women,Apparel,Topwear,Tops,Black,Casual
10351,Women,Apparel,Bottomwear,Skirts,Grey,Casual
57496,Men,Footwear,Shoes,Casual Shoes,Black,Formal
11283,Men,Apparel,Bottomwear,Jeans,Blue,Casual
54677,Women,Accessories,Watches,Watches,Black,Casual
18558,Women,Footwear,Shoes,Heels,Tan,Casual
30332,Men,Apparel,Topwear,Tshirts,Black,Casual
48228,Men,Accessories,Eyewear,Sunglasses,Black,Casual
17510,Men,Apparel,Topwear,Tshirts,White,Casual
9933,Men,Apparel,Topwear,Tshirts,Grey,Casual
23725,Men,Accessories,Eyewear,Sunglasses,Steel,Casual
4610,Unisex,Accessories,Bags,Backpacks,Green,Casual
15247,Men,Footwear,Shoes,Casual Shoes,Black,Casual
38963,Unisex,Accessories,Bags,Rucksacks,Yellow,Casual
53452,Women,Footwear,Shoes,Flats,Brown,Casual
14395,Women,Footwear,Shoes,Heels,Pink,Casual
37117,Men,Apparel,Topwear,Shirts,Blue,Formal
58886,Men,Accessories,Ties,Ties,Lavender,Casual
10735,Women,Accessories,Bags,Handbags,Black,Casual
15075,Men,Apparel,Topwear,Shirts,Beige,Casual
4422,Men,Apparel,Topwear,Tshirts,White,Casual
37325,Women,Accessories,Watches,Watches,White,Casual
53660,Women,Accessories,Bags,Handbags,Coffee Brown,Casual
32657,Men,Apparel,Topwear,Tshirts,Black,Sports
56312,Women,Accessories,Watches,Watches,Silver,Casual
24732,Men,Apparel,Topwear,Tshirts,Blue,Casual
10507,Women,Apparel,Topwear,Tshirts,Pink,Casual
30100,Men,Apparel,Bottomwear,Jeans,Blue,Casual
13382,Women,Footwear,Shoes,Casual Shoes,Brown,Casual
26065,Men,Apparel,Topwear,Shirts,Black,Formal
55597,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
42520,Men,Apparel,Topwear,Shirts,Maroon,Casual
3607,Men,Footwear,Shoes,Casual Shoes,Black,Casual
17722,Men,Apparel,Topwear,Shirts,Grey,Casual
23517,Men,Accessories,Watches,Watches,White,Casual
35472,Women,Footwear,Shoes,Heels,Gold,Casual
13144,Women,Footwear,Shoes,Heels,Black,Casual
43634,Women,Apparel,Dress,Dresses,Beige,Casual
31214,Men,Footwear,Shoes,Sports Shoes,Black,Sports
13978,Men,Footwear,Shoes,Casual Shoes,White,Casual
34766,Women,Accessories,Bags,Handbags,Pink,Casual
47294,Women,Accessories,Bags,Handbags,Purple,Casual
22603,Men,Apparel,Topwear,Tshirts,Grey,Sports
8815,Men,Apparel,Topwear,Shirts,Black,Casual
16436,Men,Apparel,Topwear,Tshirts,Grey,Casual
7061,Unisex,Accessories,Bags,Backpacks,Black,Sports
39845,Girls,Apparel,Topwear,Tops,Green,Casual
52574,Women,Accessories,Bags,Clutches,Beige,Casual
20154,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
14361,Women,Footwear,Shoes,Heels,Black,Casual
38997,Girls,Apparel,Dress,Dresses,Blue,Casual
44411,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
41163,Women,Apparel,Bottomwear,Trousers,Khaki,Casual
20968,Women,Accessories,Bags,Handbags,Red,Casual
58872,Men,Accessories,Ties,Ties,Multi,Casual
33543,Women,Apparel,Topwear,Shirts,Red,Casual
57006,Women,Footwear,Shoes,Flats,Gold,Ethnic
36203,Boys,Apparel,Bottomwear,Shorts,Beige,Casual
5504,Men,Apparel,Topwear,Tshirts,Red,Casual
20366,Men,Apparel,Topwear,Tshirts,Green,Casual
1998,Men,Apparel,Topwear,Tshirts,Black,Sports
11421,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
25614,Women,Accessories,Watches,Watches,White,Casual
33771,Unisex,Accessories,Bags,Backpacks,Blue,Casual
43406,Men,Apparel,Topwear,Shirts,Purple,Casual
13376,Women,Footwear,Shoes,Casual Shoes,Blue,Casual
26091,Men,Apparel,Topwear,Shirts,Blue,Formal
34554,Unisex,Accessories,Bags,Duffel Bag,Blue,Casual
6381,Men,Footwear,Shoes,Sports Shoes,White,Sports
46174,Women,Accessories,Jewellery,Necklace and Chains,Blue,Casual
35486,Men,Footwear,Shoes,Sports Shoes,White,Casual
49900,Unisex,Accessories,Watches,Watches,White,Casual
16604,Women,Apparel,Topwear,Shirts,Black,Casual
5160,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
58618,Women,Accessories,Jewellery,Earrings,Silver,Casual
11879,Men,Footwear,Shoes,Formal Shoes,Black,Formal
45395,Women,Footwear,Shoes,Flats,Black,Casual
10197,Women,Accessories,Bags,Handbags,Brown,Casual
33315,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
41735,Women,Footwear,Shoes,Heels,Gold,Casual
11045,Men,Apparel,Topwear,Shirts,White,Casual
25270,Women,Accessories,Bags,Handbags,Red,Casual
19228,Men,Accessories,Ties,Ties,Navy Blue,Formal
22869,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
49558,Women,Accessories,Bags,Handbags,Bronze,Casual
3297,Men,Footwear,Shoes,Sports Shoes,Silver,Sports
31442,Men,Apparel,Topwear,Tshirts,Grey,Sports
2345,Men,Apparel,Topwear,Tshirts,Yellow,Casual
30590,Men,Apparel,Topwear,Tshirts,Orange,Sports
43062,Men,Apparel,Topwear,Tshirts,Charcoal,Casual
13712,Men,Apparel,Topwear,Tshirts,Black,Casual
27527,Men,Apparel,Topwear,Shirts,Blue,Casual
46510,Men,Accessories,Watches,Watches,Black,Casual
7637,Men,Apparel,Topwear,Tshirts,Blue,Sports
23187,Men,Apparel,Topwear,Shirts,Black,Formal
13520,Women,Apparel,Topwear,Sweaters,Purple,Casual
27715,Women,Accessories,Bags,Handbags,Maroon,Casual
2177,Men,Apparel,Topwear,Tshirts,Blue,Casual
22267,Women,Footwear,Shoes,Heels,Beige,Casual
3899,Girls,Apparel,Topwear,Tshirts,White,Casual
16052,Men,Apparel,Topwear,Shirts,White,Casual
19826,Men,Apparel,Topwear,Shirts,Yellow,Casual
7405,Men,Footwear,Shoes,Casual Shoes,Black,Casual
17180,Men,Apparel,Topwear,Shirts,Pink,Casual
5352,Men,Footwear,Shoes,Sports Shoes,Black,Sports
36455,Men,Footwear,Shoes,Sports Shoes,White,Sports
24190,Unisex,Footwear,Shoes,Casual Shoes,White,Casual
57462,Women,Accessories,Bags,Clutches,Gold,Casual
11277,Men,Apparel,Bottomwear,Track Pants,Blue,Sports
25042,Women,Apparel,Topwear,Tshirts,Black,Sports
48025,Women,Accessories,Watches,Watches,White,Casual
27188,Men,Apparel,Topwear,Tshirts,Brown,Casual
18755,Women,Apparel,Dress,Dresses,Blue,Casual
19687,Men,Apparel,Bottomwear,Shorts,Grey,Casual
51934,Women,Accessories,Bags,Handbags,Yellow,Casual
3638,Men,Footwear,Shoes,Casual Shoes,White,Casual
7298,Men,Apparel,Topwear,Tshirts,Black,Casual
26866,Women,Apparel,Topwear,Tshirts,White,Casual
29012,Men,Apparel,Topwear,Tshirts,Red,Casual
39280,Men,Footwear,Shoes,Casual Shoes,Tan,Casual
56923,Women,Footwear,Shoes,Heels,Orange,Casual
41994,Boys,Apparel,Bottomwear,Shorts,White,Casual
58085,Women,Accessories,Jewellery,Earrings,Silver,Casual
38160,Women,Accessories,Eyewear,Sunglasses,Black,Casual
6944,Men,Apparel,Topwear,Tshirts,Green,Casual
54648,Men,Accessories,Watches,Watches,Black,Casual
18567,Men,Footwear,Shoes,Sports Shoes,Yellow,Sports
48217,Men,Accessories,Eyewear,Sunglasses,Brown,Casual
9130,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
7896,Men,Apparel,Bottomwear,Shorts,Blue,Casual
26268,Men,Apparel,Topwear,Tshirts,Purple,Casual
12861,Men,Footwear,Shoes,Formal Shoes,Black,Formal
5399,Men,Footwear,Shoes,Sports Shoes,White,Sports
59533,Women,Accessories,Jewellery,Earrings,Silver,Casual
38504,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Casual
44882,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Casual
8486,Women,Apparel,Dress,Dresses,Blue,Casual
42349,Women,Apparel,Bottomwear,Leggings,Red,Casual
48673,Women,Accessories,Jewellery,Earrings,Silver,Casual
17977,Men,Footwear,Shoes,Sports Shoes,Black,Sports
9554,Men,Apparel,Topwear,Tshirts,Blue,Casual
16099,Women,Accessories,Eyewear,Sunglasses,Red,Casual
3852,Girls,Apparel,Topwear,Tshirts,Pink,Casual
2980,Men,Apparel,Topwear,Tshirts,White,Casual
35815,Women,Footwear,Shoes,Heels,White,Casual
49593,Women,Footwear,Shoes,Heels,White,Ethnic
23970,Men,Apparel,Topwear,Tshirts,Green,Casual
48441,Men,Apparel,Topwear,Tshirts,White,Casual
9766,Men,Apparel,Topwear,Tshirts,Black,Sports
4079,Men,Apparel,Topwear,Tshirts,Red,Casual
4845,Women,Apparel,Topwear,Tshirts,Red,Sports
33924,Women,Accessories,Watches,Watches,Silver,Casual
24993,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Casual
45198,Women,Accessories,Watches,Watches,Silver,Casual
33118,Women,Footwear,Shoes,Heels,Bronze,Casual
44876,Men,Apparel,Topwear,Tshirts,White,Sports
11248,Men,Apparel,Bottomwear,Trousers,Khaki,Formal
8472,Women,Apparel,Topwear,Shirts,Blue,Casual
16851,Women,Accessories,Eyewear,Sunglasses,Black,Casual
49755,Men,Accessories,Ties,Ties,Blue,Formal
19025,Women,Footwear,Shoes,Heels,Blue,Casual
2148,Men,Apparel,Topwear,Tshirts,Green,Casual
17983,Unisex,Accessories,Bags,Backpacks,Black,Casual
22258,Women,Footwear,Shoes,Heels,Blue,Casual
19819,Men,Apparel,Topwear,Sweatshirts,Blue,Casual
2974,Women,Apparel,Topwear,Tshirts,Green,Casual
19217,Men,Accessories,Ties,Ties,Black,Formal
8640,Women,Accessories,Eyewear,Sunglasses,Brown,Casual
22856,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
49567,Women,Accessories,Bags,Handbags,Black,Casual
9792,Men,Apparel,Topwear,Shirts,White,Casual
7608,Men,Accessories,Bags,Messenger Bag,Brown,Casual
51598,Women,Apparel,Bottomwear,Jeggings,Blue,Casual
43861,Women,Accessories,Jewellery,Earrings,Maroon,Casual
28550,Men,Apparel,Topwear,Tshirts,Black,Casual
10994,Men,Apparel,Topwear,Tshirts,Black,Casual
44278,Women,Accessories,Bags,Handbags,Black,Casual
14508,Men,Apparel,Topwear,Tshirts,Navy Blue,Sports
36658,Women,Accessories,Bags,Duffel Bag,Beige,Casual
5963,Men,Apparel,Topwear,Shirts,Blue,Casual
39610,Women,Footwear,Shoes,Heels,Grey,Casual
13349,Women,Apparel,Bottomwear,Jeans,Blue,Casual
19673,Women,Apparel,Topwear,Tshirts,Pink,Casual
46977,Women,Accessories,Bags,Handbags,Black,Casual
8224,Men,Accessories,Bags,Duffel Bag,Black,Casual
47099,Boys,Footwear,Shoes,Casual Shoes,Blue,Casual
27940,Women,Apparel,Bottomwear,Jeans,Turquoise Blue,Casual
26892,Women,Apparel,Topwear,Tops,Pink,Casual
31825,Men,Accessories,Watches,Watches,Black,Casual
39274,Men,Footwear,Shoes,Casual Shoes,Tan,Casual
15882,Unisex,Footwear,Shoes,Casual Shoes,Black,Casual
14950,Men,Apparel,Topwear,Tshirts,Purple,Casual
41960,Boys,Apparel,Topwear,Shirts,Red,Casual
58071,Women,Accessories,Jewellery,Earrings,Silver,Casual
25419,Men,Footwear,Shoes,Sports Shoes,White,Sports
38194,Men,Accessories,Eyewear,Sunglasses,Black,Casual
57039,Women,Apparel,Dress,Dresses,Black,Casual
18593,Men,Footwear,Shoes,Sports Shoes,White,Sports
19441,Men,Accessories,Gloves,Gloves,Black,Casual
7862,Men,Apparel,Topwear,Tshirts,Black,Casual
13947,Women,Apparel,Topwear,Tshirts,Blue,Casual
34759,Women,Accessories,Bags,Handbags,Black,Casual
28306,Men,Accessories,Eyewear,Sunglasses,Green,Casual
